Timestamp,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,attack
2548,0.426752518,1.0,1.0,0,0.598863745,0.901645341,0.535909933,0.985525765,1.0,0,0,1.0,0,1.0,0,0.934911585,0.935150845,0.8005267,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452127913,0.974081192,0.867769895,0,1,0,0,1,0.870035328,0.455128619,0.517420221,0.013885339,0.973008875,0.940910537,0.969112006,0.978278281,1,0,0.95680616,0.279476047,0.959851045,3.67e-05,0,0.0,0,0
2549,0.425368753,1.0,1.0,0,0.598863745,0.903652375,0.554898659,0.985319972,1.0,0,0,1.0,0,1.0,0,0.936125132,0.934879306,0.801457753,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452127913,0.969205807,0.870697161,0,1,0,0,1,0.870035328,0.456309185,0.517420221,0.013885339,0.970418927,0.921669237,0.970454859,0.979995893,1,0,0.953956131,0.279476047,0.957052727,3.67e-05,0,0.0,0,0
2550,0.425591922,1.0,1.0,0,0.598863745,0.903250843,0.570618361,0.98573196,1.0,0,0,1.0,0,1.0,0,0.936656192,0.934444758,0.802229831,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452127913,0.97334801,0.871841635,0,1,0,0,1,0.870035328,0.458840097,0.517420221,0.013885339,0.972206364,0.932066327,0.967769021,0.978884413,1,0,0.955835297,0.279476047,0.958391009,3.67e-05,0,0.0,0,0
2551,0.426663193,1.0,1.0,0,0.598863745,0.910477792,0.580280845,0.985680511,1.0,0,0,1.0,0,1.0,0,0.9360493,0.934634899,0.801798379,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452127913,0.973714744,0.872831967,0,1,0,0,1,0.870808688,0.458840097,0.515370595,0.013885339,0.972206364,0.923268761,0.968104685,0.978581426,1,0,0.956336564,0.279476047,0.959364535,3.67e-05,0,0.0,0,0
2552,0.42860491,1.0,1.0,0,0.598863745,0.910477792,0.598259722,0.986349941,1.0,0,0,1.0,0,1.0,0,0.938932097,0.935314066,0.802139005,0.5,1.0,0.5,0.5,0,1.0,0.0,0.450563118,0.972578499,0.872743992,0,1,0,0,1,0.871067011,0.458840097,0.513320969,0.013885339,0.973957091,0.926091343,0.969615568,0.978985514,1,0,0.956273613,0.279476047,0.959445535,3.67e-05,0,0.0,0,0
2553,0.427533583,1.0,1.0,0,0.598863745,0.910477792,0.616527394,0.985319771,1.0,0,0,1.0,0,1.0,0,0.938249136,0.935449729,0.804046522,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448685854,0.973091697,0.873976499,0,1,0,0,1,0.871067011,0.457321944,0.513320969,0.013885339,0.972644046,0.941569078,0.968944108,0.974136139,1,0,0.956085931,0.279476047,0.959445535,3.67e-05,0,0.0,0,0
2554,0.425078547,1.0,1.0,0,0.598863745,0.914491858,0.631429654,0.986530211,1.0,0,0,1.0,0,1.0,0,0.935745973,0.933684618,0.803569657,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448685854,0.969425504,0.876661591,0,1,0,0,1,0.871067011,0.455803792,0.513320969,0.013885339,0.96994482,0.925291397,0.968272648,0.979187716,1,0,0.954331886,0.275109225,0.95749899,3.67e-05,0,0.0,0,0
2555,0.426864074,1.0,1.0,0,0.598863745,0.910878697,0.646572514,0.987225566,1.0,0,0,1.0,0,1.0,0,0.935366576,0.93553134,0.804727774,0.5,1.0,0.5,0.5,0,1.0,0.0,0.449624486,0.97334801,0.877255836,0,1,0,0,1,0.871067011,0.455803792,0.511271344,0.013885339,0.973191006,0.933618471,0.969615568,0.979187716,1,0,0.956461686,0.275109225,0.959364535,3.67e-05,0,0.0,0,0
2556,0.427600619,1.0,1.0,0,0.598863745,0.910878697,0.660032668,0.985422868,1.0,0,0,1.0,0,1.0,0,0.937794145,0.935151057,0.80586327,0.5,1.0,0.5,0.5,0,1.0,0.0,0.451814222,0.973421529,0.877145767,0,1,0,0,1,0.871067011,0.457152822,0.512294558,0.013885339,0.973008875,0.922045337,0.9697834,0.979187716,1,0,0.956461686,0.275109225,0.959364535,3.67e-05,0,0.0,0,0
2557,0.429185151,1.0,1.0,0,0.603406637,0.914090953,0.671329663,0.986324217,1.0,0,0,1.0,0,1.0,0,0.939766248,0.935965675,0.806703439,0.5,1.0,0.5,0.5,0,1.0,0.0,0.451814222,0.971368449,0.877255836,0,1,0,0,1,0.871067011,0.457152822,0.512294558,0.013885339,0.973154864,0.928161358,0.967852937,0.979187716,1,0,0.955835297,0.275109225,0.959364535,3.67e-05,0,0.0,0,0
2558,0.428783503,1.0,1.0,0,0.599998581,0.918505925,0.68454959,0.985654586,1.0,0,0,1.0,0,1.0,0,0.939311257,0.935639871,0.806658083,0.5,1.0,0.5,0.5,0,1.0,0.0,0.450563118,0.97375136,0.878466248,0,1,0,0,1,0.871067011,0.456477649,0.512294558,0.013885339,0.971914387,0.934371404,0.970287027,0.979187716,1,0,0.956211052,0.275109225,0.958959026,3.67e-05,0,0.0,0,0
2559,0.430435071,1.0,1.0,0,0.599998581,0.914090953,0.695750383,0.986272769,1.0,0,0,1.0,0,1.0,0,0.935366576,0.935368119,0.806544465,0.5,1.0,0.5,0.5,0,1.0,0.0,0.450563118,0.972138533,0.879676775,0,1,0,0,1,0.871067011,0.456477649,0.511271344,0.013885339,0.97315458,0.934465796,0.967936853,0.977874193,1,0,0.956211052,0.275109225,0.958959026,3.67e-05,0,0.0,0,0
2560,0.430993023,1.0,1.0,0,0.599998581,0.914090953,0.702240046,0.985834856,1.0,0,0,1.0,0,1.0,0,0.936883688,0.934309094,0.806567144,0.5,1.0,0.5,0.5,0,1.0,0.0,0.450563118,0.973091697,0.880557152,0,1,0,0,1,0.871067011,0.454116517,0.511271344,0.013885339,0.974832454,0.929008316,0.967769021,0.978581426,1,0,0.957244867,0.275109225,0.960094299,3.67e-05,0,0.0,0,0
2561,0.430836776,1.0,1.0,0,0.599998581,0.916097986,0.713344823,0.98501088,1.0,0,0,1.0,0,1.0,0,0.937187253,0.934227696,0.806862413,0.5,1.0,0.5,0.5,0,1.0,0.0,0.450563118,0.973091697,0.8804911,0,1,0,0,1,0.870035328,0.455465547,0.506148878,0.013885339,0.974832454,0.927926296,0.970622691,0.974540227,1,0,0.957401269,0.275109225,0.960256554,3.67e-05,0,0.0,0,0
2562,0.430635895,1.0,1.0,0,0.599998581,0.916097986,0.725458886,0.985422868,1.0,0,0,1.0,0,1.0,0,0.939159593,0.934499024,0.808588278,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448685854,0.97294466,0.881305482,0,1,0,0,1,0.870035328,0.455465547,0.506148878,0.013885339,0.972133512,0.930937294,0.970287027,0.979187716,1,0,0.955208908,0.275109225,0.958391009,3.67e-05,0,0.0,0,0
2563,0.429720871,1.0,1.0,0,0.599998581,0.921718181,0.735650392,0.986787653,1.0,0,0,1.0,0,1.0,0,0.936732024,0.934933783,0.810972718,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448685854,0.97210163,0.883132233,0,1,0,0,1,0.865910207,0.452092313,0.506148878,0.013885339,0.972644046,0.931171989,0.970287027,0.979187716,1,0,0.95602337,0.275109225,0.959486036,3.67e-05,0,0.0,0,0
2564,0.428270127,1.0,1.0,0,0.599998581,0.918908084,0.74521686,0.98573196,1.0,0,0,1.0,0,1.0,0,0.934911585,0.934635111,0.811835622,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448685854,0.974814659,0.883748458,0,1,0,0,1,0.867456926,0.455971598,0.506148878,0.013757973,0.973373705,0.937570452,0.967936853,0.977874193,1,0,0.956900392,0.283842869,0.959851045,3.67e-05,0,0.0,0,0
2565,0.429944041,1.0,1.0,0,0.599998581,0.916498892,0.752139155,0.984856335,1.0,0,0,1.0,0,0.0,0,0.934911585,0.934607979,0.812880235,0.5,1.0,0.5,0.5,0,1.0,0.0,0.449624486,0.973458145,0.882603984,0,1,0,0,1,0.869520292,0.455803792,0.498976786,0.013757973,0.972716898,0.929337403,0.96844048,0.979591805,1,0,0.956649759,0.283842869,0.959851045,3.67e-05,0,0.0,0,0
2566,0.430479648,1.0,1.0,0,0.599998581,0.87816042,0.777088709,0.985216874,1.0,0,0,1.0,0,0.0,0,0.939918386,0.933521397,0.812743939,0.5,1.0,0.5,0.5,0,1.0,0.0,0.449624486,0.973824593,0.884012497,0,1,0,0,1,0.869520292,0.456815894,0.498976786,0.013248424,0.974394772,0.934230367,0.968104685,0.978985514,1,0,0.956649759,0.281659458,0.959851045,3.67e-05,0,0.0,0,0
2567,0.430278824,1.0,1.0,0,0.603406637,0.630267366,0.817132929,0.985165225,1.0,0,0,1.0,0,0.0,0,0.938324968,0.934553713,0.812925648,0.5,1.0,0.5,0.5,0,1.0,0.0,0.45118928,0.973824593,0.884562783,0,1,0,0,1,0.869520292,0.458164924,0.498976786,0.013885339,0.974102795,0.928396787,0.968104685,0.972115697,1,0,0.957088074,0.279476047,0.959851045,3.67e-05,0,0.0,0,0
2568,0.429118285,1.0,1.0,0,0.603406637,0.419308363,0.828237706,0.985165225,1.0,0,0,1.0,0,0.0,0,0.937035352,0.935151057,0.814015617,0.5,1.0,0.5,0.5,0,1.0,0.0,0.45118928,0.973238162,0.886983779,0,1,0,0,1,0.869520292,0.458164924,0.506148878,0.013885339,0.973373705,0.934559454,0.970622691,0.978379382,1,0,0.955897858,0.279476047,0.958391009,3.67e-05,0,0.0,0,0
2569,0.428448663,1.0,1.0,0,0.603406637,0.311521775,0.829631991,0.985448592,1.0,0,0,1.0,0,0.0,0,0.937035352,0.935531128,0.814560687,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452127913,0.97235823,0.887974168,0,1,0,0,1,0.871067011,0.459177026,0.506148878,0.013885339,0.972424921,0.93187791,0.970622691,0.978985514,1,0,0.955897858,0.279476047,0.958391009,3.67e-05,0,0.0,0,0
2570,0.429162919,1.0,1.0,0,0.603406637,0.259734175,0.823190148,0.985216673,1.0,0,0,1.0,0,0.0,0,0.937035352,0.934770775,0.814401656,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452127913,0.97235823,0.887071811,0,1,0,0,1,0.86977781,0.460864301,0.498976786,0.013885339,0.971768683,0.93408933,0.9697834,0.974338341,1,0,0.955897858,0.279476047,0.958796518,3.67e-05,0,0.0,0,0
2571,0.433291811,1.0,1.0,0,0.603406637,0.23223456,0.815690636,0.985268122,1.0,0,0,1.0,0,0.0,0,0.940980033,0.934254829,0.814129178,0.5,1.0,0.5,0.5,0,1.0,0.0,0.449624486,0.97360461,0.888700519,0,1,0,0,1,0.868488609,0.459852199,0.507172092,0.013885339,0.972206364,0.930560828,0.968356564,0.978783628,1,0,0.956399125,0.279476047,0.959080526,3.67e-05,0,0.0,0,0
2572,0.430033309,1.0,1.0,0,0.603406637,0.220793718,0.80876834,0.985474316,1.0,0,0,1.0,0,0.0,0,0.940676705,0.935694136,0.814288095,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448998324,0.971845031,0.890285096,0,1,0,0,1,0.871067011,0.455128619,0.507172092,0.013885339,0.971841535,0.941098954,0.970119195,0.979187716,1,0,0.955208908,0.279476047,0.958229008,3.67e-05,0,0.0,0,0
2573,0.430278767,1.0,1.0,0,0.603406637,0.209955487,0.802663114,0.985989402,1.0,0,0,1.0,0,0.0,0,0.937642244,0.934852385,0.813811287,0.5,1.0,0.5,0.5,0,1.0,0.0,0.450875589,0.972284997,0.892530028,0,1,0,0,1,0.869520292,0.455128619,0.501026412,0.013885339,0.973555835,0.938087956,0.967936853,0.979187716,1,0,0.955584663,0.279476047,0.958310008,3.67e-05,0,0.0,0,0
2574,0.431238538,1.0,1.0,0,0.604545019,0.202328259,0.795980857,0.987071221,1.0,0,0,1.0,0,0.0,0,0.938780433,0.935856932,0.817467291,0.5,1.0,0.5,0.5,0,1.0,0.0,0.450875589,0.972284997,0.893696481,0,1,0,0,1,0.869520292,0.457489751,0.501026412,0.013885339,0.972133512,0.945380022,0.970119195,0.979187716,1,0,0.956211052,0.279476047,0.958959026,3.67e-05,0,0.0,0,0
2575,0.432153562,1.0,1.0,0,0.604545019,0.198715098,0.789827997,0.986350142,1.0,0,0,1.0,0,0.0,0,0.937945809,0.935748402,0.817103987,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452440383,0.972651731,0.894929102,0,1,0,0,1,0.870035328,0.455465547,0.501026412,0.013885339,0.973665113,0.919787272,0.968020769,0.976156738,1,0,0.956148491,0.279476047,0.959486036,3.67e-05,0,0.0,0,0
2576,0.431461708,1.0,1.0,0,0.599998581,0.194701031,0.784155402,0.986710682,1.0,0,0,1.0,0,0.0,0,0.939766485,0.935938543,0.816604443,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452440383,0.973971629,0.894995097,0,1,0,0,1,0.870035328,0.455465547,0.501026412,0.013885339,0.973482699,0.930983939,0.970287027,0.97575265,1,0,0.956148491,0.279476047,0.959121027,3.67e-05,0,0.0,0,0
2577,0.432577612,1.0,1.0,0,0.604545019,0.190284179,0.778867431,0.987019371,1.0,0,0,1.0,0,0.0,0,0.936732024,0.936535887,0.817103987,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452440383,0.975804154,0.897085887,0,1,0,0,1,0.870035328,0.455465547,0.501026412,0.013885339,0.975197284,0.928679229,0.970287027,0.978379382,1,0,0.957777415,0.279476047,0.960662063,3.67e-05,0,0.0,0,0
2578,0.434854112,1.0,1.0,0,0.599998581,0.191890934,0.775117769,0.987998093,1.0,0,0,1.0,0,0.0,0,0.941435498,0.935069659,0.818739026,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452440383,0.974777757,0.897614137,0,1,0,0,1,0.870035328,0.459177026,0.501026412,0.013885339,0.97432192,0.934418417,0.973560475,0.97251947,1,0,0.95812189,0.279476047,0.961027072,3.67e-05,0,0.0,0,0
2579,0.432666937,1.0,1.0,0,0.599998581,0.188678678,0.768772316,0.987071221,1.0,0,0,1.0,0,0.0,0,0.94007005,0.934770775,0.819261361,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452127913,0.975290955,0.898076334,0,1,0,0,1,0.870035328,0.459177026,0.501026412,0.013885339,0.974467624,0.933242004,0.967769021,0.976560827,1,0,0.957464221,0.279476047,0.960946071,3.67e-05,0,0.0,0,0
2580,0.433760496,1.0,1.0,0,0.599998581,0.18707255,0.763147729,0.987071221,1.0,0,0,1.0,0,0.0,0,0.944318058,0.936047074,0.819420278,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448998934,0.974337791,0.899132718,0,1,0,0,1,0.870035328,0.458670975,0.504099252,0.013885339,0.97658318,0.933665851,0.967769021,0.976965073,1,0,0.958215731,0.279476047,0.96123008,3.67e-05,0,0.0,0,0
2581,0.431394728,1.0,1.0,0,0.599998581,0.190284806,0.757763555,0.988049742,1.0,0,0,1.0,0,0.0,0,0.939159593,0.935694136,0.822099874,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448998324,0.97455806,0.898604526,0,1,0,0,1,0.870035328,0.455803792,0.502562832,0.013885339,0.97541584,0.925997318,0.970454859,0.972923874,1,0,0.957996573,0.279476047,0.96123008,3.67e-05,0,0.0,0,0
2582,0.429408434,1.0,1.0,0,0.599998581,0.190284806,0.75415829,0.987586306,1.0,0,0,1.0,0,0.0,0,0.943255937,0.936726028,0.822781239,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448998324,0.974191326,0.89735004,0,1,0,0,1,0.870035328,0.455803792,0.502561233,0.013885339,0.974613898,0.917952318,0.967936853,0.973226861,1,0,0.95677488,0.279476047,0.959445535,3.67e-05,0,0.0,0,0
2583,0.431417074,1.0,1.0,0,0.599998581,0.190685711,0.750120019,0.987354387,1.0,0,0,1.0,0,0.0,0,0.940449209,0.936834771,0.822372352,0.5,1.0,0.5,0.5,0,1.0,0.0,0.449781332,0.974007959,0.900035133,0,1,0,0,1,0.870035328,0.459177026,0.508198504,0.013885339,0.974613898,0.928867279,0.969447735,0.971913495,1,0,0.957464221,0.279476047,0.960175553,3.67e-05,0,0.0,0,0
2584,0.434675519,1.0,1.0,0,0.605679856,0.189481742,0.745457273,0.987122669,1.0,0,0,1.0,0,0.0,0,0.940221714,0.936671763,0.821009847,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452440383,0.973604896,0.90256614,0,1,0,0,1,0.870035328,0.459177026,0.502049626,0.013885339,0.973300568,0.9203988,0.967265393,0.979187716,1,0,0.956900392,0.279476047,0.959729291,3.67e-05,0,0.0,0,0
2585,0.435813769,1.0,1.0,0,0.605679856,0.185868581,0.741851634,0.985937752,1.0,0,0,1.0,0,0.0,0,0.940069813,0.936427144,0.821940956,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452440383,0.974484828,0.903886678,0,1,0,0,1,0.86977781,0.457489751,0.502049626,0.013885339,0.973227432,0.927973308,0.969867381,0.972115697,1,0,0.956273808,0.279476047,0.959445535,3.67e-05,0,0.0,0,0
2586,0.435791481,1.0,1.0,0,0.604543246,0.188277772,0.737621519,0.986684757,1.0,0,0,1.0,0,0.0,0,0.943104274,0.936671763,0.823507847,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452440383,0.974008246,0.904833052,0,1,0,0,1,0.867456926,0.457489751,0.502049626,0.013885339,0.973555835,0.926609214,0.967936853,0.978985514,1,0,0.956837441,0.279476047,0.959607537,3.67e-05,0,0.0,0,0
2587,0.43494338,1.0,1.0,0,0.601133418,0.185065517,0.735457986,0.987586105,1.0,0,0,1.0,0,0.0,0,0.940525041,0.935802879,0.824166421,0.5,1.0,0.5,0.5,0,1.0,0.0,0.451814222,0.97375136,0.904921141,0,1,0,0,1,0.867456926,0.457152822,0.502049626,0.013885339,0.974103079,0.934042317,0.969615568,0.971913495,1,0,0.957401269,0.279476047,0.960662063,3.67e-05,0,0.0,0,0
2588,0.432800782,1.0,1.0,0,0.601133418,0.18707255,0.731227871,0.987586105,1.0,0,0,1.0,0,0.0,0,0.9384008,0.93553134,0.82434813,0.5,1.0,0.5,0.5,0,1.0,0.0,0.452127302,0.974814373,0.904635008,0,1,0,0,1,0.866683566,0.457152822,0.502049626,0.013885339,0.975634965,0.938652472,0.967769021,0.973530006,1,0,0.957652098,0.299126745,0.960743317,3.67e-05,0,0.0,0,0
2589,0.432287463,1.0,1.0,0,0.601133418,0.187875614,0.726660766,0.987096744,1.0,0,0,1.0,0,0.0,0,0.589212675,0.74695859,0.826482713,0.5,0.0,0.5,0.5,0,0.0,0.0,0.448685854,0.974338077,0.9051632,0,1,0,0,1,0.865910207,0.457152822,0.507172092,0.013885339,0.974467624,0.931925289,0.970287027,0.974641328,1,0,0.957276148,0.279476047,0.960256554,3.67e-05,0,0.0,0,0
2590,0.432354443,1.0,1.0,0,0.601133418,0.185266596,0.722142043,0.988127116,1.0,0,0,1.0,0,0.0,0,0.152025494,0.041277426,0.829003391,0.0,0.5,0.0,0.5,0,0.0,0.0,0.449624486,0.974484828,0.906395707,0,1,0,0,1,0.865910207,0.454116517,0.507172092,0.013885339,0.974029943,0.93295993,0.970287027,0.971913495,1,0,0.957401269,0.28820969,0.960256554,3.67e-05,0,0.0,0,0
2591,0.43721988,1.0,1.0,0,0.601133418,0.181854514,0.719546065,0.990213181,1.0,0,0,1.0,0,0.0,0,0.001820665,0.074598096,0.831819226,1.0,0.5,1.0,0.5,0,0.0,0.0,0.450563118,0.975987521,0.905449333,0,1,0,0,1,0.865910207,0.455128619,0.501026412,0.013885339,0.97658318,0.935688854,0.967265393,0.971913495,1,0,0.958967632,0.28820969,0.9622841,0.419562707,0,1.0,0,0
2592,0.435456698,1.0,1.0,0,0.601133418,0.181854514,0.716565651,0.990419375,1.0,0,0,1.0,0,0.0,0,0.001820665,0.0,0.837678073,1.0,0.5,1.0,0.5,0,0.0,0.0,0.450563118,0.97785752,0.901971895,0,1,0,0,1,0.865910207,0.458840097,0.502049626,0.013885339,0.977020862,0.930184361,0.968608313,0.972923874,1,0,0.959813178,0.279476047,0.963014118,0.995523245,0,1.0,0,0
2593,0.435278162,1.0,1.0,0,0.601133418,0.181854514,0.713056402,0.98954355,1.0,0,0,1.0,0,0.0,0,0.001820665,0.0,0.842378804,1.0,0.5,1.0,0.5,0,0.0,0.0,0.451814222,0.976024423,0.89900067,0,1,0,0,1,0.865910207,0.458840097,0.506148878,0.013885339,0.977020862,0.934042317,0.970287027,0.972115697,1,0,0.95959402,0.279476047,0.963095371,0.99570708,0,1.0,0,0
2594,0.435054936,1.0,1.0,0,0.601133418,0.181854514,0.709835574,0.989697894,1.0,0,0,1.0,0,0.0,0,0.001820665,0.057218114,0.846693438,0.0,0.5,1.0,0.5,0,0.0,0.0,0.454005178,0.975951191,0.893674502,0,1,0,0,1,0.865910207,0.458840097,0.503587645,0.013757956,0.975197284,0.936206357,0.970287027,0.972115697,1,0,0.959030192,0.279476047,0.962284353,0.669645347,0,0.0,0,0
2595,0.435523677,1.0,1.0,0,0.601133418,0.186671645,0.706566551,0.989105838,1.0,0,0,1.0,0,0.0,0,0.128281009,0.159922867,0.85266579,0.5,0.5,1.0,0.0,0,0.0,0.0,0.454005178,0.974850989,0.890153048,0,1,0,0,1,0.865910207,0.459852199,0.501026412,0.013757956,0.975634965,0.937852894,0.967433226,0.972519786,1,0,0.958716998,0.279476047,0.961960097,0.021100149,0,0.0,0,0
2596,0.436170897,1.0,1.0,0,0.604545019,0.186671645,0.704836024,0.990058434,1.0,0,0,1.0,0,0.0,0,0.136322271,0.157560283,0.856844242,0.5,0.5,1.0,1.0,0,0.0,0.0,0.454161413,0.975694591,0.887644077,0,1,0,0,1,0.865910207,0.460864301,0.501026412,0.013757956,0.975488976,0.943545436,0.967852937,0.97251947,1,0,0.958967632,0.296943334,0.962446607,3.67e-05,0,0.0,0,0
2597,0.435389776,1.0,1.0,0,0.604545019,0.218385779,0.689885569,0.989028465,1.0,0,0,1.0,0,0.0,0,0.136246416,0.156120998,0.863611407,0.5,0.5,1.0,1.0,0,0.0,0.0,0.45494381,0.975914288,0.882449956,0,1,0,0,1,0.865910207,0.463900606,0.501026412,0.014267521,0.97468675,0.932160352,0.967936853,0.97251947,1,0,0.958090609,0.283842869,0.961635589,5.51e-05,0,0.0,0,0
2598,0.43574679,1.0,1.0,0,0.598863745,0.331593988,0.684357372,0.989311631,1.0,0,0,1.0,0,0.0,0,0.138370538,0.166793385,0.86844832,0.5,0.5,1.0,1.0,0,0.0,0.0,0.45118928,0.975437992,0.878906466,0,1,0,0,1,0.865910207,0.461876402,0.501026412,0.014267521,0.974613898,0.926890921,0.968608313,0.97251947,1,0,0.958779559,0.283842869,0.961716589,3.67e-05,0,0.0,0,0
2599,0.435769135,1.0,1.0,0,0.6022718,0.304897437,0.694644706,0.990058434,1.0,0,0,1.0,0,0.0,0,0.14003948,0.163724736,0.873603238,0.5,0.5,1.0,1.0,0,0.0,0.0,0.45118928,0.976170888,0.874438638,0,1,0,0,1,0.865910207,0.458840097,0.501026412,0.014012756,0.975707817,0.944486419,0.9697834,0.97251947,1,0,0.958059133,0.283842869,0.9622841,0.0,0,0.0,0,0
2600,0.436059341,1.0,1.0,0,0.605679856,0.251504335,0.698298353,0.989389205,1.0,0,0,1.0,0,0.0,0,0.175921713,0.169862055,0.877350181,0.5,0.5,0.0,1.0,0,1.0,0.0,0.45118928,0.975364474,0.870168912,0,1,0,0,1,0.863846841,0.458840097,0.501026412,0.013885339,0.975197284,0.94857907,0.970622691,0.97251947,1,0,0.958215731,0.283842869,0.961473081,7.34e-05,0,0.0,0,0
2601,0.43657266,1.0,1.0,0,0.601133418,0.221997687,0.696615646,0.989389205,1.0,0,0,1.0,0,0.0,0,0.453800671,0.951118886,0.880711029,0.5,0.5,0.5,1.0,0,1.0,0.0,0.452127913,0.975144491,0.867351714,0,1,0,0,1,0.863846841,0.459851541,0.501026412,0.013885339,0.975051579,0.942227987,0.970119195,0.97251947,1,0,0.958215731,0.283842869,0.961473081,0.0,0,0.0,0,0
2602,0.436349433,1.0,1.0,0,0.601133418,0.202528712,0.694644706,0.988925367,1.0,0,0,1.0,0,0.0,0,0.46290403,0.948267405,0.882414159,0.5,0.5,0.5,1.0,0,1.0,0.0,0.452127913,0.975290955,0.863434173,0,1,0,0,1,0.867456926,0.458501852,0.504099252,0.013375807,0.975707817,0.940158339,0.970119195,0.972115697,1,0,0.958215731,0.283842869,0.961473081,0.0,0,0.0,0,0
2603,0.435702213,1.0,1.0,0,0.604545019,0.196306532,0.692241134,0.988925367,1.0,0,0,1.0,0,0.0,0,0.459262677,0.940364783,0.883436037,0.5,0.5,0.5,1.0,0,1.0,0.0,0.452127913,0.974594676,0.859604607,0,1,0,0,1,0.867456926,0.458840097,0.504099252,0.013630573,0.976875158,0.940910904,0.967768955,0.974641328,1,0,0.959030192,0.283842869,0.9622841,0.0,0,0.0,0,0
2604,0.435724558,1.0,1.0,0,0.604545019,0.19108787,0.688972111,0.988255736,1.0,0,0,1.0,0,0.0,0,0.611288289,0.97080708,0.885843211,0.5,1.0,0.5,0.0,0,1.0,0.0,0.452127913,0.974044862,0.856039137,0,1,0,0,1,0.862300122,0.458840097,0.498976786,0.013630573,0.975051579,0.934182987,0.9697834,0.973529849,1,0,0.957902536,0.283842869,0.960743317,0.0,0,0.0,0,0
2605,0.433693574,1.0,1.0,0,0.604545019,0.188277772,0.687818426,0.989337355,1.0,0,0,1.0,0,0.0,0,0.802533733,0.959021297,0.886070276,0.5,1.0,0.5,0.5,0,1.0,0.0,0.449937567,0.973567993,0.851681378,0,1,0,0,1,0.862300122,0.458840097,0.50307284,0.013630573,0.974103079,0.934371404,0.968020769,0.975146518,1,0,0.957151026,0.279476047,0.960256554,0.0,0,0.0,0,0
2606,0.435545966,1.0,1.0,0,0.604545019,0.186269486,0.683780342,0.99057372,1.0,0,0,1.0,0,0.0,0,0.926415094,0.940256252,0.88552532,0.5,1.0,0.5,0.5,0,1.0,0.0,0.450563118,0.974704525,0.849788574,0,1,0,0,1,0.864361878,0.458840097,0.50307284,0.013630573,0.975707817,0.934042317,0.970119195,0.972923874,1,0,0.958372328,0.279476047,0.96123008,0.0,0,0.0,0,0
2607,0.437175246,1.0,1.0,0,0.604545019,0.184463532,0.679838274,0.988667724,1.0,0,0,1.0,0,0.0,0,0.926718422,0.940364783,0.885116546,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448059692,0.976170888,0.850448872,0,1,0,0,1,0.863072677,0.458840097,0.50307284,0.013630573,0.97468675,0.937805514,0.968104751,0.978985514,1,0,0.958341243,0.283842869,0.961878591,0.0,0,0.0,0,0
2608,0.433537326,1.0,1.0,0,0.604545019,0.182657578,0.676954063,0.990110083,1.0,0,0,1.0,0,0.0,0,0.930208111,0.940147721,0.884616946,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448059692,0.975511225,0.852231607,0,1,0,0,1,0.859205073,0.456815894,0.50307284,0.013630573,0.976875158,0.942792503,0.968608378,0.971509407,1,0,0.958967632,0.283842869,0.962365607,0.0,0,0.0,0,0
2609,0.435702213,1.0,1.0,0,0.604545019,0.182657578,0.673493009,0.989285907,1.0,0,0,1.0,0,0.0,0,0.928387198,0.939604642,0.885570733,0.5,1.0,0.5,0.5,0,1.0,0.0,0.448059692,0.975181393,0.852627808,0,1,0,0,1,0.863073481,0.456815894,0.50307284,0.013630573,0.975051579,0.933994938,0.968692294,0.979591805,1,0,0.958090609,0.283842869,0.960986572,0.0,0,0.0,0,0
