Timestamp,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,attack
47698,0.0,4.51e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32745098,0.290196078,0.295,0.04,0.255,0.04,0.0,0.0,0.0,0.0,0
25865,0.0,1.9e-05,0.000121094,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.016634051,0.025993884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12190,0.0,1.7e-05,0.000352625,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.005870841,0.019877676,0.0,0.0,0.0,0.0,1.0,0.0,0.31,0.056862745,1.0,1.0,0.0,0.07,0.02,0.0,0.0,0.0,0.0,0
33736,0.0,1.67e-05,0.000164058,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.030332681,0.047400612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.150980392,1.0,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0
18311,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
33727,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
24504,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
2062,0.0,1.07e-05,6.81e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.036203523,0.056574924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22745098,1.0,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0
45179,0.0,1.15e-05,8.68e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.028375734,0.047400612,0.0,0.0,0.0,0.0,1.0,0.0,0.135,0.056862745,1.0,1.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0
2617,0.0,1.51e-05,8.88e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.011741683,0.027522936,0.0,0.0,0.0,0.0,1.0,0.0,0.035,0.31372549,1.0,1.0,0.0,0.015,0.02,0.0,0.0,0.0,0.0,0
23800,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
18717,0.0,1.2e-05,8.37e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.012720157,0.019877676,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35730,0.0,2.72e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.003913894,0.006116208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.598039216,0.401960784,0.62,0.02,0.62,0.02,0.0,0.0,0.0,0.0,0
46063,0.0,1.18e-05,2.91e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.012232416,0.0,0.0,0.0,0.0,1.0,0.0,0.31,0.021568627,1.0,1.0,0.0,0.185,0.03,0.0,0.0,0.0,0.0,0
31032,0.0,1.33e-05,0.00019057,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.016634051,0.044342508,0.0,0.0,0.0,0.0,1.0,0.0,0.195,0.150980392,1.0,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0
21231,0.0,1.78e-05,5.8e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.042074364,0.065749235,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.437254902,1.0,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
27674,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
11903,0.0,1.53e-05,0.000245853,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.020547945,0.032110092,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
20458,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
39458,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.483365949,0.024464832,1.0,1.0,0.0,0.0,0.03,0.055,0.0,1.0,0.031372549,0.03,0.055,0.0,0.0,1.0,1.0,0.0,0.0,1
27163,0.0,1.06e-05,0.000153147,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.004892368,0.00764526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0
34658,0.0,1.53e-05,5.18e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.02446184,0.0382263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46189,0.0,1.23e-05,0.000243935,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.030332681,0.087155963,0.0,0.0,0.0,0.0,1.0,0.0,0.065,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25503,0.0,1.11e-05,0.000272578,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.012720157,0.032110092,0.0,0.0,0.0,0.0,1.0,0.0,0.285,0.209803922,1.0,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0
55867,0.0,2.23e-06,3.58e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.007827789,0.02293578,0.0,0.0,0.0,0.0,1.0,0.0,0.355,1.0,0.625490196,0.625,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
27748,2.47e-05,6.43e-05,3.43e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.006116208,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.515686275,0.592156863,0.4,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0
2700,0.0,1.27e-05,0.000273089,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.007827789,0.013761468,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.056862745,1.0,1.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,0
32587,0.0,1.18e-05,0.000213928,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.045988258,0.071865443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24169,0.0,1.12e-05,0.000162524,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.022504892,0.0382263,0.0,0.0,0.0,0.0,1.0,0.0,0.16,0.582352941,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
32259,0.0,3.46e-05,1.81e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.625490196,0.18627451,0.305,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0
5712,0.0,1.2e-05,0.000116362,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.003913894,0.009174312,0.0,0.0,0.0,0.0,1.0,0.0,0.065,0.01372549,1.0,1.0,0.0,0.29,0.025,0.0,0.0,0.0,0.0,0
2746,0.0,1.54e-05,0.000136054,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.016634051,0.0382263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.064705882,1.0,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0
33096,0.0,1.29e-05,0.000152976,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.003913894,0.06116208,0.0,0.0,0.0,0.0,1.0,0.0,0.175,0.770588235,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
35697,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.51369863,0.02293578,1.0,1.0,0.0,0.0,0.035,0.06,0.0,1.0,0.033333333,0.035,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
5708,0.0,1.52e-05,0.000177527,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.005870841,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.076470588,1.0,1.0,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0
12544,0.0,1.72e-05,0.000187288,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.008806262,0.036697248,0.0,0.0,0.0,0.0,1.0,0.0,0.12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4747,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
20327,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
34976,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.260273973,0.013761468,0.975,1.0,0.0,0.0,0.04,0.06,0.0,1.0,0.035294118,0.035,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
10425,0.0,1.26e-05,0.000137291,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.045988258,0.071865443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.845098039,1.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0
10661,0.0,1.33e-05,0.000103234,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.018590998,0.029051988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28627451,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
29685,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
26741,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
4468,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
38653,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.491193738,0.058103976,1.0,1.0,0.0,0.0,0.07,0.05,0.0,1.0,0.074509804,0.07,0.055,0.0,0.0,1.0,1.0,0.0,0.0,1
4475,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.998043053,1.559633028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
42463,0.0,1.09e-05,0.00040616,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.005870841,0.009174312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.198039216,1.0,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0
11610,0.0,1.56e-05,0.000104598,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.030332681,0.05351682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.288235294,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
10605,0.0,1.21e-05,0.000158986,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.018590998,0.03058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28874,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
47902,0.0,1.12e-05,0.000202292,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.002935421,0.004587156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.980392157,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
14006,0.0,9.62e-06,4.98e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.041176471,1.0,1.0,0.0,0.095,0.04,0.0,0.0,0.0,0.0,0
55705,0.0,2.23e-06,3.58e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.012720157,0.0382263,0.0,0.0,0.0,0.0,1.0,0.0,0.32,1.0,0.921568627,0.92,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
54857,0.0,1.6e-05,0.000239672,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.035168196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.158823529,1.0,1.0,0.0,0.025,0.06,0.0,0.0,0.0,0.0,0
29582,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
14641,0.06410478,7.81e-06,8.95e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.002935421,0.004587156,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.007843137,0.01,0.61,0.88,0.0,0.0,0.0,0.0,0.0,0
9246,0.0,1.12e-05,0.000229741,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.073385519,0.114678899,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3909,0.0,1.4e-05,0.000118877,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.032289628,0.082568807,0.0,0.0,0.0,0.0,1.0,0.0,0.105,0.870588235,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0
26650,0.0,1.24e-05,0.000175353,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.022504892,0.035168196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13955,0.0,1.66e-05,3.66e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.019877676,0.0,0.0,0.0,0.0,1.0,0.0,0.31,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51730,0.0,0.000256304,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.026418787,0.041284404,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.119607843,0.450980392,0.825,0.1,0.825,0.02,0.0,0.0,0.0,0.0,0
27095,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
10415,0.0,1.23e-05,8.41e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.030332681,0.071865443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.180392157,1.0,1.0,0.0,0.02,0.01,0.0,0.0,0.01,0.01,0
48315,0.0,1.36e-05,0.00048983,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.003913894,0.013761468,0.0,0.0,0.0,0.0,1.0,0.0,0.29,0.147058824,0.919607843,1.0,0.0,0.03,0.03,0.0,0.01,0.0,0.0,0
41635,0.0,2.44e-06,6.95e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.006849315,0.018348624,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.366666667,0.354901961,0.97,0.02,0.015,0.0,0.0,0.0,0.0,0.0,0
29290,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
40729,0.0,2.44e-06,3.92e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.016634051,0.041284404,0.0,0.0,0.0,0.0,1.0,0.0,0.145,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24050,0.0,1.07e-05,0.000153743,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.008806262,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.017647059,1.0,1.0,0.0,0.225,0.03,0.0,0.0,0.0,0.0,0
12840,0.0,1.73e-05,0.00016474,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.007827789,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.056862745,1.0,1.0,0.0,0.07,0.05,0.0,0.0,0.0,0.0,0
47777,0.0,6.18e-05,2.84e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.719607843,0.701960784,0.75,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0
48078,0.0,5.34e-05,2.79e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.080392157,0.83,0.17,0.04,0.0,0.0,0.0,0.0,0.0,0
21983,0.0,1.26e-05,0.000123012,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.852941176,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0
35555,9.88e-05,5.09e-05,2.86e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.876470588,0.405882353,0.405,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0
52450,0.0,1.71e-05,3.28e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.036203523,0.056574924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.570588235,1.0,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
47563,0.0,0.000164492,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3,0.3,0.02,0.3,0.0,0.0,0.0,0.0,0.0,0
12599,0.0,1.19e-05,0.000218702,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.030332681,0.074923547,0.0,0.0,0.0,0.0,1.0,0.0,0.12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35763,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.484344423,0.025993884,1.0,1.0,0.0,0.0,0.035,0.06,0.0,1.0,0.029411765,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1
50463,0.0,1.19e-05,0.000131877,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.032110092,0.0,0.0,0.0,0.0,1.0,0.0,0.055,0.217647059,1.0,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0
37408,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.483365949,0.018348624,1.0,1.0,0.0,0.0,0.025,0.05,0.0,1.0,0.023529412,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1
14204,0.000197511,0.000209321,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.245098039,0.245,0.13,0.345,0.0,0.02,0.02,0.0,0.0,1
793,0.0,6.02e-05,4.21e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.296078431,0.752941176,0.94,0.04,0.01,0.03,0.0,0.0,0.0,0.0,0
19434,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
24481,0.0,1.56e-05,9.88e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.825490196,1.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0
23649,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.998043053,1.559633028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
12413,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.467710372,0.032110092,1.0,1.0,0.0,0.0,0.045,0.06,0.0,1.0,0.041176471,0.045,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
51530,0.0,2.39e-06,7.5e-06,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.007827789,0.071865443,0.0,0.0,0.0,0.0,1.0,0.0,0.085,1.0,1.0,1.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0
18034,0.0,1.16e-05,0.000146242,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.016634051,0.025993884,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10508,0.0,1.23e-05,0.000418521,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.009784736,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.045098039,1.0,1.0,0.0,0.095,0.035,0.0,0.01,0.0,0.0,0
12783,0.0,1.05e-05,0.000112526,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.021568627,1.0,1.0,0.0,0.185,0.04,0.0,0.0,0.0,0.0,0
8900,0.0,1.55e-05,0.000101444,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.020547945,0.036697248,0.0,0.0,0.0,0.0,1.0,0.0,0.205,0.688235294,0.858823529,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0
15718,0.0,5.89e-05,2.84e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.154901961,0.619607843,0.73,0.1,0.03,0.015,0.0,0.0,0.0,0.0,0
10563,0.0,1.38e-05,0.000259748,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.028375734,0.044342508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37395,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.491193738,0.032110092,1.0,1.0,0.0,0.0,0.045,0.055,0.0,1.0,0.041176471,0.04,0.055,0.0,0.0,1.0,1.0,0.0,0.0,1
23699,0.0,1.45e-05,0.000715309,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.00764526,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.019607843,1.0,1.0,0.0,0.2,0.05,0.0,0.0,0.0,0.0,0
19728,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
9959,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1.0,1.562691131,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
25699,0.0,1.26e-05,0.000107028,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.010763209,0.016819572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14418,0.0,1.43e-05,0.000100379,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.00764526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025490196,1.0,1.0,0.0,0.16,0.035,0.0,0.0,0.0,0.0,0
15868,0.0,5.48e-05,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.999021526,1.56116208,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
37429,0.0,4.88e-05,2.84e-05,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.001956947,0.003058104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.268627451,0.27,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0
